Sexo;Sector económico;Edad;Periodo;Total
Hombres;Construcción;55 y más años;2014T3;11,6
Hombres;Construcción;55 y más años;2014T2;8,9
Hombres;Construcción;55 y más años;2014T1;9,1
Hombres;Construcción;55 y más años;2013T4;8,3
Hombres;Construcción;55 y más años;2013T3;8,8
Hombres;Construcción;55 y más años;2013T2;9,9
Hombres;Construcción;55 y más años;2013T1;9,7
Hombres;Construcción;55 y más años;2012T4;9,3
Hombres;Construcción;55 y más años;2012T3;8,5
Hombres;Construcción;55 y más años;2012T2;9,2
Hombres;Construcción;55 y más años;2012T1;8
Hombres;Construcción;55 y más años;2011T4;8,9
Hombres;Construcción;55 y más años;2011T3;8,5
Hombres;Construcción;55 y más años;2011T2;9,5
Hombres;Construcción;55 y más años;2011T1;7
Hombres;Construcción;55 y más años;2010T4;7,9
Hombres;Construcción;55 y más años;2010T3;10,2
Hombres;Construcción;55 y más años;2010T2;8,9
Hombres;Construcción;55 y más años;2010T1;8,5
Hombres;Construcción;55 y más años;2009T4;7,8
Hombres;Construcción;55 y más años;2009T3;7
Hombres;Construcción;55 y más años;2009T2;6,7
Hombres;Construcción;55 y más años;2009T1;6,8
Hombres;Construcción;55 y más años;2008T4;6,2
Hombres;Construcción;55 y más años;2008T3;5,9
Hombres;Construcción;55 y más años;2008T2;6,1
Hombres;Construcción;55 y más años;2008T1;7,7
Hombres;Servicios;Total;2025T1;100
Hombres;Servicios;Total;2024T4;100
Hombres;Servicios;Total;2024T3;100
Hombres;Servicios;Total;2024T2;100
Hombres;Servicios;Total;2024T1;100
Hombres;Servicios;Total;2023T4;100
Hombres;Servicios;Total;2023T3;100
Hombres;Servicios;Total;2023T2;100
Hombres;Servicios;Total;2023T1;100
Hombres;Servicios;Total;2022T4;100
Hombres;Servicios;Total;2022T3;100
Hombres;Servicios;Total;2022T2;100
Hombres;Servicios;Total;2022T1;100
Hombres;Servicios;Total;2021T4;100
Hombres;Servicios;Total;2021T3;100
Hombres;Servicios;Total;2021T2;100
Hombres;Servicios;Total;2021T1;100
Hombres;Servicios;Total;2020T4;100
Hombres;Servicios;Total;2020T3;100
Hombres;Servicios;Total;2020T2;100
Hombres;Servicios;Total;2020T1;100
Hombres;Servicios;Total;2019T4;100
Hombres;Servicios;Total;2019T3;100
Hombres;Servicios;Total;2019T2;100
Hombres;Servicios;Total;2019T1;100
Hombres;Servicios;Total;2018T4;100
Hombres;Servicios;Total;2018T3;100
Hombres;Servicios;Total;2018T2;100
Hombres;Servicios;Total;2018T1;100
Hombres;Servicios;Total;2017T4;100
Hombres;Servicios;Total;2017T3;100
Hombres;Servicios;Total;2017T2;100
Hombres;Servicios;Total;2017T1;100
Hombres;Servicios;Total;2016T4;100
Hombres;Servicios;Total;2016T3;100
Hombres;Servicios;Total;2016T2;100
Hombres;Servicios;Total;2016T1;100
Hombres;Servicios;Total;2015T4;100
Hombres;Servicios;Total;2015T3;100
Hombres;Servicios;Total;2015T2;100
Hombres;Servicios;Total;2015T1;100
Hombres;Servicios;Total;2014T4;100
Hombres;Servicios;Total;2014T3;100
Hombres;Servicios;Total;2014T2;100
Hombres;Servicios;Total;2014T1;100
Hombres;Servicios;Total;2013T4;100
Hombres;Servicios;Total;2013T3;100
Hombres;Servicios;Total;2013T2;100
Hombres;Servicios;Total;2013T1;100
Hombres;Servicios;Total;2012T4;100
Hombres;Servicios;Total;2012T3;100
Hombres;Servicios;Total;2012T2;100
Hombres;Servicios;Total;2012T1;100
Hombres;Servicios;Total;2011T4;100
Hombres;Servicios;Total;2011T3;100
Hombres;Servicios;Total;2011T2;100
Hombres;Servicios;Total;2011T1;100
Hombres;Servicios;Total;2010T4;100
Hombres;Servicios;Total;2010T3;100
Hombres;Servicios;Total;2010T2;100
Hombres;Servicios;Total;2010T1;100
Hombres;Servicios;Total;2009T4;100
Hombres;Servicios;Total;2009T3;100
Hombres;Servicios;Total;2009T2;100
Hombres;Servicios;Total;2009T1;100
Hombres;Servicios;Total;2008T4;100
Hombres;Servicios;Total;2008T3;100
Hombres;Servicios;Total;2008T2;100
Hombres;Servicios;Total;2008T1;100
Hombres;Servicios;De 16 a 19 años;2025T1;3,6
Hombres;Servicios;De 16 a 19 años;2024T4;3
Hombres;Servicios;De 16 a 19 años;2024T3;3,5
Hombres;Servicios;De 16 a 19 años;2024T2;5,4
Hombres;Servicios;De 16 a 19 años;2024T1;3
Hombres;Servicios;De 16 a 19 años;2023T4;3,4
Hombres;Servicios;De 16 a 19 años;2023T3;5
Hombres;Servicios;De 16 a 19 años;2023T2;3,5
Hombres;Servicios;De 16 a 19 años;2023T1;3,3
Hombres;Servicios;De 16 a 19 años;2022T4;4,1
Hombres;Servicios;De 16 a 19 años;2022T3;4,8
Hombres;Servicios;De 16 a 19 años;2022T2;3,7
Hombres;Servicios;De 16 a 19 años;2022T1;2,7
Hombres;Servicios;De 16 a 19 años;2021T4;3,4
Hombres;Servicios;De 16 a 19 años;2021T3;1,6
Hombres;Servicios;De 16 a 19 años;2021T2;2,1
Hombres;Servicios;De 16 a 19 años;2021T1;2
Hombres;Servicios;De 16 a 19 años;2020T4;2,1
Hombres;Servicios;De 16 a 19 años;2020T3;3,1
Hombres;Servicios;De 16 a 19 años;2020T2;2,9
Hombres;Servicios;De 16 a 19 años;2020T1;3,4
Hombres;Servicios;De 16 a 19 años;2019T4;2,8
Hombres;Servicios;De 16 a 19 años;2019T3;2,6
Hombres;Servicios;De 16 a 19 años;2019T2;3,1
Hombres;Servicios;De 16 a 19 años;2019T1;2,7
Hombres;Servicios;De 16 a 19 años;2018T4;2,5
Hombres;Servicios;De 16 a 19 años;2018T3;2,2
Hombres;Servicios;De 16 a 19 años;2018T2;3,2
Hombres;Servicios;De 16 a 19 años;2018T1;2,9
Hombres;Servicios;De 16 a 19 años;2017T4;3,8
Hombres;Servicios;De 16 a 19 años;2017T3;4,4
Hombres;Servicios;De 16 a 19 años;2017T2;2,4
Hombres;Servicios;De 16 a 19 años;2017T1;2,6
Hombres;Servicios;De 16 a 19 años;2016T4;2,7
Hombres;Servicios;De 16 a 19 años;2016T3;2,9
Hombres;Servicios;De 16 a 19 años;2016T2;3
Hombres;Servicios;De 16 a 19 años;2016T1;2,2
Hombres;Servicios;De 16 a 19 años;2015T4;2,9
Hombres;Servicios;De 16 a 19 años;2015T3;1,9
Hombres;Servicios;De 16 a 19 años;2015T2;2,4
Hombres;Servicios;De 16 a 19 años;2015T1;1,9
Hombres;Servicios;De 16 a 19 años;2014T4;1,1
Hombres;Servicios;De 16 a 19 años;2014T3;1,8
Hombres;Servicios;De 16 a 19 años;2014T2;2,1
Hombres;Servicios;De 16 a 19 años;2014T1;2,1
Hombres;Servicios;De 16 a 19 años;2013T4;2,5
Hombres;Servicios;De 16 a 19 años;2013T3;2,4
Hombres;Servicios;De 16 a 19 años;2013T2;2,1
Hombres;Servicios;De 16 a 19 años;2013T1;2,1
Hombres;Servicios;De 16 a 19 años;2012T4;1,8
Hombres;Servicios;De 16 a 19 años;2012T3;2,1
Hombres;Servicios;De 16 a 19 años;2012T2;2,6
Hombres;Servicios;De 16 a 19 años;2012T1;2,5
Hombres;Servicios;De 16 a 19 años;2011T4;2
Hombres;Servicios;De 16 a 19 años;2011T3;3,3
Hombres;Servicios;De 16 a 19 años;2011T2;3,4
Hombres;Servicios;De 16 a 19 años;2011T1;3,6
Hombres;Servicios;De 16 a 19 años;2010T4;3,5
Hombres;Servicios;De 16 a 19 años;2010T3;3
Hombres;Servicios;De 16 a 19 años;2010T2;3,2
Hombres;Servicios;De 16 a 19 años;2010T1;3,7
Hombres;Servicios;De 16 a 19 años;2009T4;3,2
Hombres;Servicios;De 16 a 19 años;2009T3;4,8
Hombres;Servicios;De 16 a 19 años;2009T2;5,1
Hombres;Servicios;De 16 a 19 años;2009T1;4,9
Hombres;Servicios;De 16 a 19 años;2008T4;6
Hombres;Servicios;De 16 a 19 años;2008T3;6,2
Hombres;Servicios;De 16 a 19 años;2008T2;6,9
Hombres;Servicios;De 16 a 19 años;2008T1;6,9
Hombres;Servicios;De 20 a 24 años;2025T1;17,8
Hombres;Servicios;De 20 a 24 años;2024T4;14,8
Hombres;Servicios;De 20 a 24 años;2024T3;16,4
Hombres;Servicios;De 20 a 24 años;2024T2;15
Hombres;Servicios;De 20 a 24 años;2024T1;17,3
Hombres;Servicios;De 20 a 24 años;2023T4;18,3
Hombres;Servicios;De 20 a 24 años;2023T3;17,7
Hombres;Servicios;De 20 a 24 años;2023T2;16,4
Hombres;Servicios;De 20 a 24 años;2023T1;15,3
Hombres;Servicios;De 20 a 24 años;2022T4;13,4
Hombres;Servicios;De 20 a 24 años;2022T3;15,5
Hombres;Servicios;De 20 a 24 años;2022T2;13,1
Hombres;Servicios;De 20 a 24 años;2022T1;13,1
Hombres;Servicios;De 20 a 24 años;2021T4;14,4
Hombres;Servicios;De 20 a 24 años;2021T3;13,7
Hombres;Servicios;De 20 a 24 años;2021T2;13,3
Hombres;Servicios;De 20 a 24 años;2021T1;14,2
Hombres;Servicios;De 20 a 24 años;2020T4;15,3
Hombres;Servicios;De 20 a 24 años;2020T3;16,8
Hombres;Servicios;De 20 a 24 años;2020T2;15,3
Hombres;Servicios;De 20 a 24 años;2020T1;15,2
Hombres;Servicios;De 20 a 24 años;2019T4;14,8
Hombres;Servicios;De 20 a 24 años;2019T3;16,9
Hombres;Servicios;De 20 a 24 años;2019T2;15,2
Hombres;Servicios;De 20 a 24 años;2019T1;14,2
Hombres;Servicios;De 20 a 24 años;2018T4;14,6
Hombres;Servicios;De 20 a 24 años;2018T3;17,4
Hombres;Servicios;De 20 a 24 años;2018T2;16,1
Hombres;Servicios;De 20 a 24 años;2018T1;14,8
Hombres;Servicios;De 20 a 24 años;2017T4;12,8
Hombres;Servicios;De 20 a 24 años;2017T3;14,3
Hombres;Servicios;De 20 a 24 años;2017T2;14,4
Hombres;Servicios;De 20 a 24 años;2017T1;14,5
Hombres;Servicios;De 20 a 24 años;2016T4;15
Hombres;Servicios;De 20 a 24 años;2016T3;14,7
Hombres;Servicios;De 20 a 24 años;2016T2;15,1
Hombres;Servicios;De 20 a 24 años;2016T1;15,3
Hombres;Servicios;De 20 a 24 años;2015T4;14,2
Hombres;Servicios;De 20 a 24 años;2015T3;14,2
Hombres;Servicios;De 20 a 24 años;2015T2;13,4
Hombres;Servicios;De 20 a 24 años;2015T1;12,4
Hombres;Servicios;De 20 a 24 años;2014T4;13,5
Hombres;Servicios;De 20 a 24 años;2014T3;14,3
Hombres;Servicios;De 20 a 24 años;2014T2;13,7
Hombres;Servicios;De 20 a 24 años;2014T1;13,1
Hombres;Servicios;De 20 a 24 años;2013T4;12,1
Hombres;Servicios;De 20 a 24 años;2013T3;12,5
Hombres;Servicios;De 20 a 24 años;2013T2;13,8
Hombres;Servicios;De 20 a 24 años;2013T1;13,4
Hombres;Servicios;De 20 a 24 años;2012T4;14,5
Hombres;Servicios;De 20 a 24 años;2012T3;14,4
Hombres;Servicios;De 20 a 24 años;2012T2;14,1
Hombres;Servicios;De 20 a 24 años;2012T1;14,3
Hombres;Servicios;De 20 a 24 años;2011T4;15,6
Hombres;Servicios;De 20 a 24 años;2011T3;14,1
Hombres;Servicios;De 20 a 24 años;2011T2;16,1
Hombres;Servicios;De 20 a 24 años;2011T1;14,6
Hombres;Servicios;De 20 a 24 años;2010T4;13,2
Hombres;Servicios;De 20 a 24 años;2010T3;14,6
Hombres;Servicios;De 20 a 24 años;2010T2;15,5
Hombres;Servicios;De 20 a 24 años;2010T1;13,5
Hombres;Servicios;De 20 a 24 años;2009T4;16
Hombres;Servicios;De 20 a 24 años;2009T3;17,1
Hombres;Servicios;De 20 a 24 años;2009T2;17,1
Hombres;Servicios;De 20 a 24 años;2009T1;16,3
Hombres;Servicios;De 20 a 24 años;2008T4;16,7
Hombres;Servicios;De 20 a 24 años;2008T3;18,1
Hombres;Servicios;De 20 a 24 años;2008T2;17,4
Hombres;Servicios;De 20 a 24 años;2008T1;17,7
Hombres;Servicios;De 25 a 54 años;2025T1;64,4
Hombres;Servicios;De 25 a 54 años;2024T4;67,5
Hombres;Servicios;De 25 a 54 años;2024T3;67,7
Hombres;Servicios;De 25 a 54 años;2024T2;68,8
Hombres;Servicios;De 25 a 54 años;2024T1;66,8
Hombres;Servicios;De 25 a 54 años;2023T4;65,3
Hombres;Servicios;De 25 a 54 años;2023T3;65
Hombres;Servicios;De 25 a 54 años;2023T2;66,7
Hombres;Servicios;De 25 a 54 años;2023T1;66,7
Hombres;Servicios;De 25 a 54 años;2022T4;69,6
Hombres;Servicios;De 25 a 54 años;2022T3;70,4
Hombres;Servicios;De 25 a 54 años;2022T2;69,4
Hombres;Servicios;De 25 a 54 años;2022T1;72,2
Hombres;Servicios;De 25 a 54 años;2021T4;70,6
Hombres;Servicios;De 25 a 54 años;2021T3;73,2
Hombres;Servicios;De 25 a 54 años;2021T2;72,5
Hombres;Servicios;De 25 a 54 años;2021T1;71,9
Hombres;Servicios;De 25 a 54 años;2020T4;72
Hombres;Servicios;De 25 a 54 años;2020T3;70,8
Hombres;Servicios;De 25 a 54 años;2020T2;72,3
Hombres;Servicios;De 25 a 54 años;2020T1;71,5
Hombres;Servicios;De 25 a 54 años;2019T4;70
Hombres;Servicios;De 25 a 54 años;2019T3;69,6
Hombres;Servicios;De 25 a 54 años;2019T2;71
Hombres;Servicios;De 25 a 54 años;2019T1;72
Hombres;Servicios;De 25 a 54 años;2018T4;73,7
Hombres;Servicios;De 25 a 54 años;2018T3;71,5
Hombres;Servicios;De 25 a 54 años;2018T2;68,8
Hombres;Servicios;De 25 a 54 años;2018T1;71,6
Hombres;Servicios;De 25 a 54 años;2017T4;72,5
Hombres;Servicios;De 25 a 54 años;2017T3;70,8
Hombres;Servicios;De 25 a 54 años;2017T2;73,8
Hombres;Servicios;De 25 a 54 años;2017T1;73,7
Hombres;Servicios;De 25 a 54 años;2016T4;73
Hombres;Servicios;De 25 a 54 años;2016T3;72,9
Hombres;Servicios;De 25 a 54 años;2016T2;73,6
Hombres;Servicios;De 25 a 54 años;2016T1;74,3
Hombres;Servicios;De 25 a 54 años;2015T4;74,8
Hombres;Servicios;De 25 a 54 años;2015T3;76,2
Hombres;Servicios;De 25 a 54 años;2015T2;77,4
Hombres;Servicios;De 25 a 54 años;2015T1;78,4
Hombres;Servicios;De 25 a 54 años;2014T4;77,5
Hombres;Servicios;De 25 a 54 años;2014T3;76,7
Hombres;Servicios;De 25 a 54 años;2014T2;77,1
Hombres;Servicios;De 25 a 54 años;2014T1;78,3
Hombres;Servicios;De 25 a 54 años;2013T4;78
Hombres;Servicios;De 25 a 54 años;2013T3;78,5
Hombres;Servicios;De 25 a 54 años;2013T2;77,5
Hombres;Servicios;De 25 a 54 años;2013T1;78,7
Hombres;Servicios;De 25 a 54 años;2012T4;78,2
Hombres;Servicios;De 25 a 54 años;2012T3;76,8
Hombres;Servicios;De 25 a 54 años;2012T2;77,4
Hombres;Servicios;De 25 a 54 años;2012T1;77,3
Hombres;Servicios;De 25 a 54 años;2011T4;77
Hombres;Servicios;De 25 a 54 años;2011T3;76,9
Hombres;Servicios;De 25 a 54 años;2011T2;75
Hombres;Servicios;De 25 a 54 años;2011T1;75,8
Hombres;Servicios;De 25 a 54 años;2010T4;77,3
Hombres;Servicios;De 25 a 54 años;2010T3;76,2
Hombres;Servicios;De 25 a 54 años;2010T2;75,3
Hombres;Servicios;De 25 a 54 años;2010T1;76,9
Hombres;Servicios;De 25 a 54 años;2009T4;75,4
Hombres;Servicios;De 25 a 54 años;2009T3;73,5
Hombres;Servicios;De 25 a 54 años;2009T2;72,5
Hombres;Servicios;De 25 a 54 años;2009T1;74,4
Hombres;Servicios;De 25 a 54 años;2008T4;72,1
Hombres;Servicios;De 25 a 54 años;2008T3;69,5
Hombres;Servicios;De 25 a 54 años;2008T2;68,7
Hombres;Servicios;De 25 a 54 años;2008T1;70,2
Hombres;Servicios;55 y más años;2025T1;14,2
Hombres;Servicios;55 y más años;2024T4;14,7
Hombres;Servicios;55 y más años;2024T3;12,4
Hombres;Servicios;55 y más años;2024T2;10,9
Hombres;Servicios;55 y más años;2024T1;12,9
Hombres;Servicios;55 y más años;2023T4;13
Hombres;Servicios;55 y más años;2023T3;12,3
Hombres;Servicios;55 y más años;2023T2;13,3
Hombres;Servicios;55 y más años;2023T1;14,7
Hombres;Servicios;55 y más años;2022T4;12,9
Hombres;Servicios;55 y más años;2022T3;9,3
Hombres;Servicios;55 y más años;2022T2;13,8
Hombres;Servicios;55 y más años;2022T1;12
Hombres;Servicios;55 y más años;2021T4;11,5
Hombres;Servicios;55 y más años;2021T3;11,5
Hombres;Servicios;55 y más años;2021T2;12,1
Hombres;Servicios;55 y más años;2021T1;11,9
Hombres;Servicios;55 y más años;2020T4;10,6
Hombres;Servicios;55 y más años;2020T3;9,3
Hombres;Servicios;55 y más años;2020T2;9,5
Hombres;Servicios;55 y más años;2020T1;9,9
Hombres;Servicios;55 y más años;2019T4;12,4
Hombres;Servicios;55 y más años;2019T3;11
Hombres;Servicios;55 y más años;2019T2;10,6
Hombres;Servicios;55 y más años;2019T1;11,1
Hombres;Servicios;55 y más años;2018T4;9,1
Hombres;Servicios;55 y más años;2018T3;8,9
Hombres;Servicios;55 y más años;2018T2;12
Hombres;Servicios;55 y más años;2018T1;10,7
Hombres;Servicios;55 y más años;2017T4;10,9
Hombres;Servicios;55 y más años;2017T3;10,5
Hombres;Servicios;55 y más años;2017T2;9,4
Hombres;Servicios;55 y más años;2017T1;9,1
Hombres;Servicios;55 y más años;2016T4;9,3
Hombres;Servicios;55 y más años;2016T3;9,6
Hombres;Servicios;55 y más años;2016T2;8,4
Hombres;Servicios;55 y más años;2016T1;8,1
Hombres;Servicios;55 y más años;2015T4;8
Hombres;Servicios;55 y más años;2015T3;7,7
Hombres;Servicios;55 y más años;2015T2;6,8
Hombres;Servicios;55 y más años;2015T1;7,2
Hombres;Servicios;55 y más años;2014T4;7,9
Hombres;Servicios;55 y más años;2014T3;7,2
Hombres;Servicios;55 y más años;2014T2;7,1
Hombres;Servicios;55 y más años;2014T1;6,5
Hombres;Servicios;55 y más años;2013T4;7,5
Hombres;Servicios;55 y más años;2013T3;6,6
Hombres;Servicios;55 y más años;2013T2;6,6
Hombres;Servicios;55 y más años;2013T1;5,8
Hombres;Servicios;55 y más años;2012T4;5,5
Hombres;Servicios;55 y más años;2012T3;6,7
Hombres;Servicios;55 y más años;2012T2;5,9
Hombres;Servicios;55 y más años;2012T1;5,9
Hombres;Servicios;55 y más años;2011T4;5,5
Hombres;Servicios;55 y más años;2011T3;5,7
Hombres;Servicios;55 y más años;2011T2;5,4
Hombres;Servicios;55 y más años;2011T1;6,1
Hombres;Servicios;55 y más años;2010T4;6
Hombres;Servicios;55 y más años;2010T3;6,2
Hombres;Servicios;55 y más años;2010T2;6
Hombres;Servicios;55 y más años;2010T1;5,9
Hombres;Servicios;55 y más años;2009T4;5,3
Hombres;Servicios;55 y más años;2009T3;4,6
Hombres;Servicios;55 y más años;2009T2;5,3
Hombres;Servicios;55 y más años;2009T1;4,5
Hombres;Servicios;55 y más años;2008T4;5,2
Hombres;Servicios;55 y más años;2008T3;6,2
Hombres;Servicios;55 y más años;2008T2;7
Hombres;Servicios;55 y más años;2008T1;5,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2025T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T4;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T2;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T1;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2025T1;6,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T4;6,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T3;9,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T2;8,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T1;7,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T4;7,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T3;8,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T2;8,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T1;6,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T4;5,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T3;8,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T2;8,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T1;5,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T4;5,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T3;7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T2;6,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T1;6,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T4;6,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T3;7,8
