Sexo;Sector económico;Edad;Periodo;Total
Hombres;Servicios;De 16 a 19 años;2024T4;13,6
Hombres;Servicios;De 16 a 19 años;2024T3;15,2
Hombres;Servicios;De 16 a 19 años;2024T2;24,4
Hombres;Servicios;De 16 a 19 años;2024T1;16
Hombres;Servicios;De 16 a 19 años;2023T4;16,2
Hombres;Servicios;De 16 a 19 años;2023T3;22,5
Hombres;Servicios;De 16 a 19 años;2023T2;15,1
Hombres;Servicios;De 16 a 19 años;2023T1;17,4
Hombres;Servicios;De 16 a 19 años;2022T4;18,9
Hombres;Servicios;De 16 a 19 años;2022T3;20,2
Hombres;Servicios;De 16 a 19 años;2022T2;16
Hombres;Servicios;De 16 a 19 años;2022T1;12,6
Hombres;Servicios;De 16 a 19 años;2021T4;15,2
Hombres;Servicios;De 16 a 19 años;2021T3;7,1
Hombres;Servicios;De 16 a 19 años;2021T2;9,2
Hombres;Servicios;De 16 a 19 años;2021T1;11,2
Hombres;Servicios;De 16 a 19 años;2020T4;12,8
Hombres;Servicios;De 16 a 19 años;2020T3;20,3
Hombres;Servicios;De 16 a 19 años;2020T2;19,3
Hombres;Servicios;De 16 a 19 años;2020T1;19,8
Hombres;Servicios;De 16 a 19 años;2019T4;13,6
Hombres;Servicios;De 16 a 19 años;2019T3;12,1
Hombres;Servicios;De 16 a 19 años;2019T2;15,6
Hombres;Servicios;De 16 a 19 años;2019T1;13,9
Hombres;Servicios;De 16 a 19 años;2018T4;12,7
Hombres;Servicios;De 16 a 19 años;2018T3;10
Hombres;Servicios;De 16 a 19 años;2018T2;15,5
Hombres;Servicios;De 16 a 19 años;2018T1;17,1
Hombres;Servicios;De 16 a 19 años;2017T4;20,3
Hombres;Servicios;De 16 a 19 años;2017T3;21,7
Hombres;Servicios;De 16 a 19 años;2017T2;13,1
Hombres;Servicios;De 16 a 19 años;2017T1;15,9
Hombres;Servicios;De 16 a 19 años;2016T4;14,8
Hombres;Servicios;De 16 a 19 años;2016T3;15
Hombres;Servicios;De 16 a 19 años;2016T2;17,8
Hombres;Servicios;De 16 a 19 años;2016T1;13,9
Hombres;Servicios;De 16 a 19 años;2015T4;17,6
Hombres;Servicios;De 16 a 19 años;2015T3;10,6
Hombres;Servicios;De 16 a 19 años;2015T2;14,3
Hombres;Servicios;De 16 a 19 años;2015T1;12,3
Hombres;Servicios;De 16 a 19 años;2014T4;7
Hombres;Servicios;De 16 a 19 años;2014T3;10,2
Hombres;Servicios;De 16 a 19 años;2014T2;13,6
Hombres;Servicios;De 16 a 19 años;2014T1;15,3
Hombres;Servicios;De 16 a 19 años;2013T4;17,7
Hombres;Servicios;De 16 a 19 años;2013T3;16,9
Hombres;Servicios;De 16 a 19 años;2013T2;15,5
Hombres;Servicios;De 16 a 19 años;2013T1;17,2
Hombres;Servicios;De 16 a 19 años;2012T4;13,9
Hombres;Servicios;De 16 a 19 años;2012T3;15
Hombres;Servicios;De 16 a 19 años;2012T2;19,3
Hombres;Servicios;De 16 a 19 años;2012T1;19,1
Hombres;Servicios;De 16 a 19 años;2011T4;14,3
Hombres;Servicios;De 16 a 19 años;2011T3;21,1
Hombres;Servicios;De 16 a 19 años;2011T2;21,9
Hombres;Servicios;De 16 a 19 años;2011T1;23,4
Hombres;Servicios;De 16 a 19 años;2010T4;21,6
Hombres;Servicios;De 16 a 19 años;2010T3;17,5
Hombres;Servicios;De 16 a 19 años;2010T2;20
Hombres;Servicios;De 16 a 19 años;2010T1;23,7
Hombres;Servicios;De 16 a 19 años;2009T4;19,4
Hombres;Servicios;De 16 a 19 años;2009T3;28,4
Hombres;Servicios;De 16 a 19 años;2009T2;31,8
Hombres;Servicios;De 16 a 19 años;2009T1;30,1
Hombres;Servicios;De 16 a 19 años;2008T4;27,8
Hombres;Servicios;De 16 a 19 años;2008T3;23
Hombres;Servicios;De 16 a 19 años;2008T2;23,7
Hombres;Servicios;De 16 a 19 años;2008T1;21,5
Hombres;Servicios;De 20 a 24 años;2025T1;88,9
Hombres;Servicios;De 20 a 24 años;2024T4;67,1
Hombres;Servicios;De 20 a 24 años;2024T3;70,7
Hombres;Servicios;De 20 a 24 años;2024T2;67,5
Hombres;Servicios;De 20 a 24 años;2024T1;91,8
Hombres;Servicios;De 20 a 24 años;2023T4;85,9
Hombres;Servicios;De 20 a 24 años;2023T3;79,8
Hombres;Servicios;De 20 a 24 años;2023T2;69,9
Hombres;Servicios;De 20 a 24 años;2023T1;81,1
Hombres;Servicios;De 20 a 24 años;2022T4;61,9
Hombres;Servicios;De 20 a 24 años;2022T3;65,3
Hombres;Servicios;De 20 a 24 años;2022T2;56,6
Hombres;Servicios;De 20 a 24 años;2022T1;61,9
Hombres;Servicios;De 20 a 24 años;2021T4;64
Hombres;Servicios;De 20 a 24 años;2021T3;60,7
Hombres;Servicios;De 20 a 24 años;2021T2;58,6
Hombres;Servicios;De 20 a 24 años;2021T1;81,4
Hombres;Servicios;De 20 a 24 años;2020T4;94
Hombres;Servicios;De 20 a 24 años;2020T3;111
Hombres;Servicios;De 20 a 24 años;2020T2;101,1
Hombres;Servicios;De 20 a 24 años;2020T1;89,1
Hombres;Servicios;De 20 a 24 años;2019T4;72,6
Hombres;Servicios;De 20 a 24 años;2019T3;78,7
Hombres;Servicios;De 20 a 24 años;2019T2;75,5
Hombres;Servicios;De 20 a 24 años;2019T1;71,5
Hombres;Servicios;De 20 a 24 años;2018T4;73
Hombres;Servicios;De 20 a 24 años;2018T3;78,8
Hombres;Servicios;De 20 a 24 años;2018T2;78,8
Hombres;Servicios;De 20 a 24 años;2018T1;86,2
Hombres;Servicios;De 20 a 24 años;2017T4;68,2
Hombres;Servicios;De 20 a 24 años;2017T3;70,5
Hombres;Servicios;De 20 a 24 años;2017T2;80
Hombres;Servicios;De 20 a 24 años;2017T1;89,2
Hombres;Servicios;De 20 a 24 años;2016T4;83,7
Hombres;Servicios;De 20 a 24 años;2016T3;76,6
Hombres;Servicios;De 20 a 24 años;2016T2;89,2
Hombres;Servicios;De 20 a 24 años;2016T1;96,9
Hombres;Servicios;De 20 a 24 años;2015T4;85,9
Hombres;Servicios;De 20 a 24 años;2015T3;78,4
Hombres;Servicios;De 20 a 24 años;2015T2;78,5
Hombres;Servicios;De 20 a 24 años;2015T1;79,3
Hombres;Servicios;De 20 a 24 años;2014T4;86,1
Hombres;Servicios;De 20 a 24 años;2014T3;83,4
Hombres;Servicios;De 20 a 24 años;2014T2;89
Hombres;Servicios;De 20 a 24 años;2014T1;95,7
Hombres;Servicios;De 20 a 24 años;2013T4;87,2
Hombres;Servicios;De 20 a 24 años;2013T3;86,2
Hombres;Servicios;De 20 a 24 años;2013T2;100,7
Hombres;Servicios;De 20 a 24 años;2013T1;109,3
Hombres;Servicios;De 20 a 24 años;2012T4;111,3
Hombres;Servicios;De 20 a 24 años;2012T3;102,6
Hombres;Servicios;De 20 a 24 años;2012T2;102,6
Hombres;Servicios;De 20 a 24 años;2012T1;109,1
Hombres;Servicios;De 20 a 24 años;2011T4;110,9
Hombres;Servicios;De 20 a 24 años;2011T3;89,7
Hombres;Servicios;De 20 a 24 años;2011T2;102,7
Hombres;Servicios;De 20 a 24 años;2011T1;95,9
Hombres;Servicios;De 20 a 24 años;2010T4;80,7
Hombres;Servicios;De 20 a 24 años;2010T3;85,5
Hombres;Servicios;De 20 a 24 años;2010T2;95,9
Hombres;Servicios;De 20 a 24 años;2010T1;86,3
Hombres;Servicios;De 20 a 24 años;2009T4;96
Hombres;Servicios;De 20 a 24 años;2009T3;101,4
Hombres;Servicios;De 20 a 24 años;2009T2;107
Hombres;Servicios;De 20 a 24 años;2009T1;100,6
Hombres;Servicios;De 20 a 24 años;2008T4;77,6
Hombres;Servicios;De 20 a 24 años;2008T3;66,7
Hombres;Servicios;De 20 a 24 años;2008T2;59,6
Hombres;Servicios;De 20 a 24 años;2008T1;55
Hombres;Servicios;De 25 a 54 años;2025T1;322,4
Hombres;Servicios;De 25 a 54 años;2024T4;306,3
Hombres;Servicios;De 25 a 54 años;2024T3;291,3
Hombres;Servicios;De 25 a 54 años;2024T2;310,6
Hombres;Servicios;De 25 a 54 años;2024T1;355,5
Hombres;Servicios;De 25 a 54 años;2023T4;307,2
Hombres;Servicios;De 25 a 54 años;2023T3;292,3
Hombres;Servicios;De 25 a 54 años;2023T2;283,8
Hombres;Servicios;De 25 a 54 años;2023T1;352,5
Hombres;Servicios;De 25 a 54 años;2022T4;321,5
Hombres;Servicios;De 25 a 54 años;2022T3;295,9
Hombres;Servicios;De 25 a 54 años;2022T2;298,4
Hombres;Servicios;De 25 a 54 años;2022T1;339,7
Hombres;Servicios;De 25 a 54 años;2021T4;313,3
Hombres;Servicios;De 25 a 54 años;2021T3;324,4
Hombres;Servicios;De 25 a 54 años;2021T2;319
Hombres;Servicios;De 25 a 54 años;2021T1;411,5
Hombres;Servicios;De 25 a 54 años;2020T4;441,8
Hombres;Servicios;De 25 a 54 años;2020T3;469
Hombres;Servicios;De 25 a 54 años;2020T2;478,4
Hombres;Servicios;De 25 a 54 años;2020T1;418,6
Hombres;Servicios;De 25 a 54 años;2019T4;342,3
Hombres;Servicios;De 25 a 54 años;2019T3;324
Hombres;Servicios;De 25 a 54 años;2019T2;351,6
Hombres;Servicios;De 25 a 54 años;2019T1;363,6
Hombres;Servicios;De 25 a 54 años;2018T4;368,9
Hombres;Servicios;De 25 a 54 años;2018T3;324,4
Hombres;Servicios;De 25 a 54 años;2018T2;336,9
Hombres;Servicios;De 25 a 54 años;2018T1;418,5
Hombres;Servicios;De 25 a 54 años;2017T4;385,2
Hombres;Servicios;De 25 a 54 años;2017T3;348,9
Hombres;Servicios;De 25 a 54 años;2017T2;409,9
Hombres;Servicios;De 25 a 54 años;2017T1;452,5
Hombres;Servicios;De 25 a 54 años;2016T4;407,2
Hombres;Servicios;De 25 a 54 años;2016T3;379,9
Hombres;Servicios;De 25 a 54 años;2016T2;435,6
Hombres;Servicios;De 25 a 54 años;2016T1;469,5
Hombres;Servicios;De 25 a 54 años;2015T4;451,5
Hombres;Servicios;De 25 a 54 años;2015T3;419,8
Hombres;Servicios;De 25 a 54 años;2015T2;451,8
Hombres;Servicios;De 25 a 54 años;2015T1;499,4
Hombres;Servicios;De 25 a 54 años;2014T4;494,2
Hombres;Servicios;De 25 a 54 años;2014T3;446,1
Hombres;Servicios;De 25 a 54 años;2014T2;500,9
Hombres;Servicios;De 25 a 54 años;2014T1;572,5
Hombres;Servicios;De 25 a 54 años;2013T4;561,7
Hombres;Servicios;De 25 a 54 años;2013T3;542,4
Hombres;Servicios;De 25 a 54 años;2013T2;565,6
Hombres;Servicios;De 25 a 54 años;2013T1;639,6
Hombres;Servicios;De 25 a 54 años;2012T4;600,9
Hombres;Servicios;De 25 a 54 años;2012T3;546,3
Hombres;Servicios;De 25 a 54 años;2012T2;563,1
Hombres;Servicios;De 25 a 54 años;2012T1;590,3
Hombres;Servicios;De 25 a 54 años;2011T4;549
Hombres;Servicios;De 25 a 54 años;2011T3;489,9
Hombres;Servicios;De 25 a 54 años;2011T2;477,4
Hombres;Servicios;De 25 a 54 años;2011T1;498,8
Hombres;Servicios;De 25 a 54 años;2010T4;472,4
Hombres;Servicios;De 25 a 54 años;2010T3;446,4
Hombres;Servicios;De 25 a 54 años;2010T2;466,8
Hombres;Servicios;De 25 a 54 años;2010T1;491,9
Hombres;Servicios;De 25 a 54 años;2009T4;451,5
Hombres;Servicios;De 25 a 54 años;2009T3;435,6
Hombres;Servicios;De 25 a 54 años;2009T2;452,7
Hombres;Servicios;De 25 a 54 años;2009T1;460,2
Hombres;Servicios;De 25 a 54 años;2008T4;336,3
Hombres;Servicios;De 25 a 54 años;2008T3;256,1
Hombres;Servicios;De 25 a 54 años;2008T2;235,2
Hombres;Servicios;De 25 a 54 años;2008T1;218,7
Hombres;Servicios;55 y más años;2025T1;71,1
Hombres;Servicios;55 y más años;2024T4;66,6
Hombres;Servicios;55 y más años;2024T3;53,2
Hombres;Servicios;55 y más años;2024T2;49,1
Hombres;Servicios;55 y más años;2024T1;68,7
Hombres;Servicios;55 y más años;2023T4;61,4
Hombres;Servicios;55 y más años;2023T3;55,3
Hombres;Servicios;55 y más años;2023T2;56,7
Hombres;Servicios;55 y más años;2023T1;77,6
Hombres;Servicios;55 y más años;2022T4;59,8
Hombres;Servicios;55 y más años;2022T3;39,1
Hombres;Servicios;55 y más años;2022T2;59,3
Hombres;Servicios;55 y más años;2022T1;56,6
Hombres;Servicios;55 y más años;2021T4;51,2
Hombres;Servicios;55 y más años;2021T3;51
Hombres;Servicios;55 y más años;2021T2;53,1
Hombres;Servicios;55 y más años;2021T1;68,2
Hombres;Servicios;55 y más años;2020T4;64,9
Hombres;Servicios;55 y más años;2020T3;61,8
Hombres;Servicios;55 y más años;2020T2;63
Hombres;Servicios;55 y más años;2020T1;58,2
Hombres;Servicios;55 y más años;2019T4;60,8
Hombres;Servicios;55 y más años;2019T3;51
Hombres;Servicios;55 y más años;2019T2;52,4
Hombres;Servicios;55 y más años;2019T1;55,8
Hombres;Servicios;55 y más años;2018T4;45,7
Hombres;Servicios;55 y más años;2018T3;40,4
Hombres;Servicios;55 y más años;2018T2;58,6
Hombres;Servicios;55 y más años;2018T1;62,4
Hombres;Servicios;55 y más años;2017T4;57,7
Hombres;Servicios;55 y más años;2017T3;51,7
Hombres;Servicios;55 y más años;2017T2;52,3
Hombres;Servicios;55 y más años;2017T1;56,1
Hombres;Servicios;55 y más años;2016T4;51,8
Hombres;Servicios;55 y más años;2016T3;49,9
Hombres;Servicios;55 y más años;2016T2;49,5
Hombres;Servicios;55 y más años;2016T1;51,3
Hombres;Servicios;55 y más años;2015T4;48,2
Hombres;Servicios;55 y más años;2015T3;42,2
Hombres;Servicios;55 y más años;2015T2;39,4
Hombres;Servicios;55 y más años;2015T1;46,2
Hombres;Servicios;55 y más años;2014T4;50,4
Hombres;Servicios;55 y más años;2014T3;42
Hombres;Servicios;55 y más años;2014T2;46,2
Hombres;Servicios;55 y más años;2014T1;47,4
Hombres;Servicios;55 y más años;2013T4;53,9
Hombres;Servicios;55 y más años;2013T3;46
Hombres;Servicios;55 y más años;2013T2;48,1
Hombres;Servicios;55 y más años;2013T1;47
Hombres;Servicios;55 y más años;2012T4;42,4
Hombres;Servicios;55 y más años;2012T3;47,4
Hombres;Servicios;55 y más años;2012T2;42,7
Hombres;Servicios;55 y más años;2012T1;45,3
Hombres;Servicios;55 y más años;2011T4;39,1
Hombres;Servicios;55 y más años;2011T3;36,3
Hombres;Servicios;55 y más años;2011T2;34,5
Hombres;Servicios;55 y más años;2011T1;39,9
Hombres;Servicios;55 y más años;2010T4;36,5
Hombres;Servicios;55 y más años;2010T3;36,3
Hombres;Servicios;55 y más años;2010T2;36,9
Hombres;Servicios;55 y más años;2010T1;37,9
Hombres;Servicios;55 y más años;2009T4;31,9
Hombres;Servicios;55 y más años;2009T3;27,3
Hombres;Servicios;55 y más años;2009T2;33,3
Hombres;Servicios;55 y más años;2009T1;27,9
Hombres;Servicios;55 y más años;2008T4;24,4
Hombres;Servicios;55 y más años;2008T3;22,7
Hombres;Servicios;55 y más años;2008T2;23,8
Hombres;Servicios;55 y más años;2008T1;16,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2025T1;533,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T4;519,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T3;591,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T2;569,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T1;582
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T4;609,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T3;608,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T2;587,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T1;622,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T4;658,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T3;652,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T2;666,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T1;718,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T4;715,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T3;831,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T2;899,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T1;751,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T4;718,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T3;677,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T2;566,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T1;626,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T4;651
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T3;667,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T2;684,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T1;709,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T4;727,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T3;800,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T2;844,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T1;857,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T4;899,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T3;929,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T2;970,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T1;1.038,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T4;1.103,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T3;1.158,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T2;1.193,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T1;1.234,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T4;1.320,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T3;1.420
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T2;1.509,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T1;1.610,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T4;1.639,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T3;1.662,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T2;1.711,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T1;1.753,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T4;1.776,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T3;1.799,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T2;1.743,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T1;1.739
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T4;1.674,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T3;1.599
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T2;1.529,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T1;1.429,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T4;1.413,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T3;1.313,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T2;1.253,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T1;1.245,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T4;1.235,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T3;1.152,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T2;1.091,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T1;990,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T4;854,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T3;716,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T2;606
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T1;524
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T4;391,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T3;347,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T2;300,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T1;268
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2025T1;35,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T4;33,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T3;57
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T2;49,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T1;44
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T4;47,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T3;52,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T2;48,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T1;39,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T4;39,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T3;53,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T2;56,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T1;37,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T4;41,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T3;58,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T2;58,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2021T1;45,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T4;47,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T3;53,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T2;33,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2020T1;42,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T4;43
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T3;49,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T2;45,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2019T1;41,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T4;47,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T3;59,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T2;56,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2018T1;49,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T4;50,5
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T3;61,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T2;57,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2017T1;54,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T4;49,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T3;58,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T2;57,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2016T1;60,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T4;60
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T3;87,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T2;74,6
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2015T1;75,8
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T4;71,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T3;76,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T2;75,1
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2014T1;72,2
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2013T4;84,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2013T3;100
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2013T2;84,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2013T1;91,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2012T4;81,4
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2012T3;104,7
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2012T2;95,9
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2012T1;84,3
Hombres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2011T4;91,8
